Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
09/08/2022,16:59:55:660,153184,706,36,3.344837,0.210481,0.000062,4.751290,3.121192,10.851240,10.858977,2.197634,0.831909,0.000000
09/08/2022,16:59:56:657,154181,1996,35,3.338532,0.266463,0.003486,4.907497,3.078728,10.216235,10.208628,2.109426,0.820068,0.000000
09/08/2022,16:59:57:653,155177,1924,31,3.338260,0.272797,0.001054,4.785846,3.285602,11.226796,11.215546,2.291570,0.799683,0.000000
09/08/2022,16:59:58:664,156188,1343,35,3.339245,0.259679,0.006091,4.349203,3.330705,11.554580,11.554580,2.341029,1.005249,0.000000
09/08/2022,16:59:59:661,157185,1286,35,3.350045,0.602630,0.004841,4.420208,3.605977,11.499844,11.511230,2.271475,0.940063,0.000000
09/08/2022,17:00:00:658,158182,1924,35,3.348314,0.329019,0.004222,4.669327,3.189165,10.485007,10.485007,2.150556,0.809692,0.000000
09/08/2022,17:00:01:654,159178,1599,35,3.353988,0.373165,0.002608,4.679661,3.412008,11.535951,11.535951,2.312235,0.781372,0.000000
09/08/2022,17:00:02:670,160194,1906,35,3.353294,0.267200,0.002113,4.287786,3.299068,11.332684,11.332684,2.298072,0.799316,0.000000
09/08/2022,17:00:03:650,161174,1422,34,3.359527,0.284912,0.001582,5.450909,3.359246,11.559133,11.559133,2.349974,0.764893,0.000000
09/08/2022,17:00:04:682,162206,856,34,3.352473,0.200544,0.000758,4.650993,3.054159,10.535228,10.535228,2.147815,0.898682,0.000000
09/08/2022,17:00:05:661,163185,923,35,3.350607,0.247378,0.003178,5.062740,3.185100,10.996442,10.996442,2.226896,0.869263,0.000000
09/08/2022,17:00:06:676,164200,1689,35,3.349661,0.244647,0.000822,4.979647,3.281414,11.343677,11.339758,2.310492,0.784546,0.000000
09/08/2022,17:00:07:659,165183,1620,35,3.340877,0.242859,0.005127,4.546352,3.053831,10.154025,10.146629,2.103546,0.780884,0.000000
09/08/2022,17:00:08:667,166191,1597,35,3.344346,0.292263,0.004409,4.324727,3.361658,11.627135,11.638963,2.340819,0.775635,0.000000
09/08/2022,17:00:09:683,167207,929,35,3.339827,0.257206,0.000736,4.642631,3.176404,10.786935,10.786935,2.202412,0.848877,0.000000
09/08/2022,17:00:10:663,168187,1397,34,3.340037,0.254009,0.002802,4.765102,3.180590,10.838066,10.838066,2.212164,0.760986,0.000000
09/08/2022,17:00:11:670,169194,1097,34,3.331978,0.209390,0.039237,4.093715,3.000706,10.217285,10.217285,2.091575,0.747070,0.000000
09/08/2022,17:00:12:681,170205,720,35,3.327387,0.224184,0.001291,4.066602,3.172353,10.935233,10.935233,2.232359,0.869751,0.000000
09/08/2022,17:00:13:679,171203,1896,35,3.330109,0.276831,0.000612,4.276208,3.324671,11.456860,11.456860,2.320543,0.810425,0.000000
09/08/2022,17:00:14:674,172198,1596,36,3.329291,0.251150,0.001861,4.684767,3.189025,10.913123,10.925599,2.220322,0.770996,0.000000
09/08/2022,17:00:15:702,173226,2156,34,3.324662,0.261064,0.001680,4.514922,3.085355,10.387520,10.374994,2.121815,0.827026,0.000000
09/08/2022,17:00:16:672,174196,1276,35,3.325828,0.258633,0.000902,3.646124,3.225714,11.067293,11.067293,2.247861,0.751953,0.000000
09/08/2022,17:00:17:675,175199,1697,35,3.320996,0.194737,0.001853,4.274967,3.151012,11.046545,11.046545,2.231468,0.781006,0.000000
09/08/2022,17:00:18:685,176209,1667,35,3.329052,0.299868,0.000864,5.387370,3.387112,11.541365,11.541365,2.362012,0.780762,0.000000
09/08/2022,17:00:19:683,177207,1500,35,3.323799,0.211200,0.061035,5.113874,3.009003,10.270706,10.278804,2.101569,0.775879,0.000000
09/08/2022,17:00:20:679,178203,814,35,3.320271,0.202210,0.001985,4.593090,3.117569,10.900341,10.892146,2.204788,0.818604,0.000000
09/08/2022,17:00:21:689,179213,1496,34,3.327621,0.331218,0.000870,4.891532,3.376450,11.450747,11.439251,2.315537,0.770752,0.000000
09/08/2022,17:00:22:687,180211,768,35,3.320988,0.206760,0.113351,4.110282,3.025775,10.302867,10.313068,2.114074,0.856689,0.000000
09/08/2022,17:00:23:699,181223,947,35,3.319521,0.214399,0.001614,4.759128,3.236353,11.369785,11.369785,2.303235,0.868652,0.000000
09/08/2022,17:00:24:679,182203,1909,34,3.321722,0.304136,0.002202,4.505681,3.274860,10.984155,10.984155,2.241715,0.800049,0.000000
09/08/2022,17:00:25:702,183226,873,35,3.318770,0.218325,0.001830,4.787082,3.124912,10.839495,10.850757,2.202684,0.829590,0.000000
09/08/2022,17:00:26:684,184208,1636,35,3.312626,0.242265,0.002057,4.778181,3.017157,10.109082,10.098273,2.076864,0.781006,0.000000
09/08/2022,17:00:27:691,185215,947,35,3.310224,0.224531,0.000126,4.673423,3.148292,10.962672,10.962672,2.217984,0.849487,0.000000
09/08/2022,17:00:28:703,186227,871,34,3.306684,0.230755,0.004175,4.629801,3.135328,10.914989,10.914989,2.198599,0.835571,0.000000
09/08/2022,17:00:29:699,187223,1953,35,3.328563,0.498250,0.001468,5.203959,3.793231,12.744285,12.744285,2.540558,0.810059,0.000000
09/08/2022,17:00:30:696,188220,1457,35,3.341923,0.473737,0.001243,5.083357,3.558188,11.744059,11.744059,2.343272,0.769531,0.000000
09/08/2022,17:00:31:707,189231,852,35,3.338835,0.250288,0.143869,4.381452,3.208909,11.110788,11.122554,2.244268,0.853516,0.000000
09/08/2022,17:00:32:704,190228,1474,34,3.341476,0.310135,0.004285,4.725865,3.268901,11.016333,11.004741,2.244114,0.765625,0.000000
09/08/2022,17:00:33:698,191222,906,35,3.337275,0.187141,0.091553,4.285540,3.180037,11.439960,11.428497,2.275608,0.831421,0.000000
09/08/2022,17:00:34:711,192235,1762,35,3.330677,0.266749,0.001432,4.809570,3.018375,9.992897,10.002950,2.057695,0.789917,0.000000
09/08/2022,17:00:35:711,193235,1963,34,3.325696,0.203817,0.003238,4.799979,3.062389,10.701999,10.701999,2.160813,0.809814,0.000000
09/08/2022,17:00:36:707,194231,1593,35,3.326273,0.243459,0.001053,4.896898,3.185477,11.037343,11.026306,2.228945,0.780884,0.000000
09/08/2022,17:00:37:719,195243,1616,35,3.317454,0.224289,0.000863,4.795619,2.976050,10.062951,10.072994,2.041953,0.786133,0.000000
09/08/2022,17:00:38:716,196240,1637,35,3.316358,0.200963,0.001101,4.433768,3.157805,11.041539,11.062410,2.243766,0.781006,0.000000
09/08/2022,17:00:39:712,197236,778,34,3.311000,0.220360,0.001676,4.432092,3.116643,10.730250,10.709191,2.183261,0.831421,0.000000
09/08/2022,17:00:40:723,198247,1505,36,3.308819,0.227546,0.001554,4.804339,3.099678,10.654312,10.654312,2.166104,0.771118,0.000000
09/08/2022,17:00:41:704,199228,1649,34,3.299471,0.173739,0.348772,4.381788,2.897822,9.967041,9.967041,2.039602,0.785889,0.000000
09/08/2022,17:00:42:728,200252,820,35,3.300402,0.255427,0.000315,4.630219,3.232089,11.187893,11.187893,2.265441,0.808960,0.000000
09/08/2022,17:00:43:724,201248,1590,35,3.299486,0.219400,0.001936,4.843576,3.123984,10.793140,10.793140,2.193567,0.776245,0.000000
09/08/2022,17:00:44:720,202244,1921,34,3.292522,0.191177,0.000497,4.854146,3.055794,10.728474,10.728474,2.166809,0.799683,0.000000
09/08/2022,17:00:45:731,203255,858,35,3.287573,0.274751,0.003356,4.567909,3.104837,10.308017,10.331365,2.121033,0.830811,0.000000
09/08/2022,17:00:46:729,204253,1892,34,3.283496,0.224551,0.004836,4.503046,3.104222,10.693951,10.670950,2.171789,0.800049,0.000000
09/08/2022,17:00:47:726,205250,1813,34,3.283477,0.282722,0.001923,4.392608,3.184807,10.770042,10.759250,2.185462,0.801392,0.000000
09/08/2022,17:00:48:719,206243,1788,34,3.288560,0.242588,0.004905,4.337310,3.323156,11.682692,11.694422,2.352455,0.789795,0.000000
09/08/2022,17:00:49:736,207260,1895,33,3.280932,0.230986,0.003678,4.233905,2.987855,10.003073,10.003073,2.044340,0.810669,0.000000
09/08/2022,17:00:50:733,208257,1497,35,3.279913,0.216148,0.001521,5.244328,3.117235,10.764535,10.764535,2.192640,0.765625,0.000000
09/08/2022,17:00:51:729,209253,1825,34,3.276767,0.195015,0.001241,4.903370,3.096108,10.822915,10.822915,2.192801,0.790161,0.000000
09/08/2022,17:00:52:740,210264,937,34,3.270698,0.241903,0.000870,4.886302,3.055114,10.352016,10.352016,2.119869,0.860840,0.000000
09/08/2022,17:00:53:736,211260,1882,35,3.271579,0.265384,0.002143,4.348792,3.213926,10.979560,10.968700,2.221897,0.810913,0.000000
09/08/2022,17:00:54:732,212256,798,34,3.271459,0.278947,0.002610,4.875842,3.215533,10.884950,10.895878,2.220062,0.851196,0.000000
09/08/2022,17:00:55:744,213268,732,34,3.265915,0.220211,0.002610,4.505272,3.072144,10.558224,10.558224,2.143577,0.863159,0.000000
09/08/2022,17:00:56:744,214268,1851,34,3.261122,0.246340,0.001283,4.037098,3.031698,10.091246,10.091246,2.081051,0.798950,0.000000
09/08/2022,17:00:57:740,215264,1870,34,3.260299,0.226127,0.005324,4.310734,3.152039,10.917175,10.931152,2.211548,0.809937,0.000000
09/08/2022,17:00:58:736,216260,1051,35,3.257517,0.229736,0.004533,4.868890,3.133904,10.956301,10.942268,2.193466,0.852783,0.000000
09/08/2022,17:00:59:748,217272,1497,34,3.258858,0.259182,0.005407,4.660470,3.155306,10.689364,10.689364,2.178514,0.766724,0.000000
09/08/2022,17:01:00:744,218268,1824,35,3.254112,0.208730,0.000428,4.834856,2.971947,10.146868,10.146868,2.068320,0.800049,0.000000
09/08/2022,17:01:01:749,219273,1773,35,3.251705,0.228742,0.001304,5.199428,3.133345,10.901356,10.901356,2.195674,0.790039,0.000000
09/08/2022,17:01:02:742,220266,1497,35,3.260028,0.366704,0.007522,4.443685,3.438848,11.590546,11.590546,2.338364,0.776367,0.000000
09/08/2022,17:01:03:736,221260,1497,34,3.267009,0.247570,0.004988,4.935710,3.302756,11.594772,11.583096,2.336345,0.765991,0.000000
09/08/2022,17:01:04:749,222273,793,31,3.257831,0.186282,0.000810,4.670727,2.906644,9.888677,9.898625,2.027805,0.819092,0.000000
09/08/2022,17:01:05:745,223269,1279,35,3.261382,0.214203,0.000978,4.524740,3.215862,11.415142,11.411285,2.278285,0.751953,0.000000
09/08/2022,17:01:06:741,224265,1844,34,3.259445,0.211041,0.001369,4.759373,3.161882,11.038478,11.030940,2.233764,0.800049,0.000000
09/08/2022,17:01:07:754,225278,1427,35,3.260179,0.269624,0.004413,5.110677,3.126156,10.471845,10.499395,2.153372,0.766235,0.000000
09/08/2022,17:01:08:754,226278,967,33,3.257805,0.193125,0.000367,4.274107,3.154013,11.092010,11.088455,2.239061,1.010742,0.000000
09/08/2022,17:01:09:749,227273,1686,34,3.273303,0.606208,0.004762,3.843471,3.524378,11.196106,11.182739,2.198912,0.784912,0.000000
09/08/2022,17:01:10:744,228268,1705,35,3.272125,0.198364,0.122070,4.341634,3.088068,10.852480,10.852480,2.181623,0.794678,0.000000
09/08/2022,17:01:11:756,229280,1747,34,3.263711,0.196309,0.000996,4.304017,2.904651,9.867698,9.867698,2.011032,0.790527,0.000000
09/08/2022,17:01:12:752,230276,1625,35,3.267846,0.197859,0.001224,5.033053,3.213192,11.425950,11.450219,2.297400,0.780273,0.000000
09/08/2022,17:01:13:749,231273,1632,34,3.269376,0.196952,0.000745,4.355294,3.185377,11.380210,11.355600,2.272993,0.780640,0.000000
09/08/2022,17:01:14:761,232285,1981,35,3.263641,0.192037,0.000372,4.612142,3.064908,10.745004,10.734237,2.171090,0.810059,0.000000
09/08/2022,17:01:15:746,233270,1760,35,3.267019,0.311849,0.005326,5.320137,3.239087,10.637246,10.674572,2.202452,0.804688,0.000000
09/08/2022,17:01:16:754,234278,1444,35,3.263774,0.197641,0.004971,4.420078,3.127627,10.925975,10.898462,2.223212,0.765503,0.000000
09/08/2022,17:01:17:764,235288,1896,35,3.262021,0.234276,0.003144,4.557054,3.111807,10.661333,10.658264,2.167052,0.807861,0.000000
09/08/2022,17:01:18:760,236284,870,0,3.264169,0.230291,0.001777,4.445070,3.284071,11.535162,11.546703,2.324352,0.841675,0.000000
09/08/2022,17:01:19:758,237282,867,34,3.257237,0.235750,0.000746,4.806946,3.024286,10.068408,10.074175,2.088616,0.851196,0.000000
09/08/2022,17:01:20:770,238294,816,34,3.252690,0.254365,0.002107,4.579890,3.087264,10.525113,10.511671,2.132744,0.869385,0.000000
09/08/2022,17:01:21:765,239289,786,35,3.258058,0.290376,0.004526,5.051833,3.283422,11.135324,11.135324,2.267287,0.829834,0.000000
09/08/2022,17:01:22:762,240286,1277,35,3.258165,0.243706,0.000808,5.549840,3.081902,10.400305,10.400305,2.147824,1.002930,0.000000
09/08/2022,17:01:23:773,241297,1995,36,3.309294,1.281614,0.004595,4.725630,4.615512,14.151883,14.137689,2.566905,0.810181,0.000000
09/08/2022,17:01:24:770,242294,2433,35,3.304852,0.259813,0.001224,4.519737,3.143341,10.698824,10.709406,2.172393,0.841187,0.000000
09/08/2022,17:01:25:765,243289,1926,35,3.300170,0.237559,0.004533,4.699869,3.128999,10.724723,10.724723,2.178330,0.809937,0.000000
09/08/2022,17:01:26:777,244301,1925,35,3.294011,0.236806,0.001616,4.680652,3.010985,10.073193,10.063079,2.077279,0.810425,0.000000
09/08/2022,17:01:27:774,245298,1586,35,3.293597,0.233316,0.000979,4.865374,3.126125,10.773670,10.784327,2.187495,0.776001,0.000000
09/08/2022,17:01:28:770,246294,850,35,3.304631,0.199001,0.065395,4.972331,3.482978,13.024976,13.011925,2.561825,0.846313,0.000000
09/08/2022,17:01:29:766,247290,1446,35,3.322716,0.450951,0.003671,4.342032,3.757426,12.498861,12.511410,2.525054,0.765747,0.000000
09/08/2022,17:01:30:787,248311,1692,35,3.340116,0.435583,0.000684,4.154066,3.752449,12.364312,12.351898,2.533358,0.780884,0.000000
09/08/2022,17:01:31:762,249286,849,33,3.352099,0.419730,0.000424,4.960862,3.600832,11.975803,11.987544,2.427358,0.829590,0.000000
09/08/2022,17:01:32:771,250295,1848,34,3.348216,0.236075,0.001080,4.474832,3.181577,11.034606,11.034606,2.232223,0.813477,0.000000
09/08/2022,17:01:33:781,251305,1497,35,3.353851,0.294369,0.005711,4.550128,3.465679,12.062942,12.062942,2.430810,0.766968,0.000000
09/08/2022,17:01:34:778,252302,914,35,3.344788,0.244508,0.001714,5.050119,3.054268,10.228404,10.228404,2.108460,0.872070,0.000000
09/08/2022,17:01:35:774,253298,1798,34,3.341871,0.259787,0.003663,4.783237,3.155946,10.749166,10.749166,2.190525,0.799194,0.000000
09/08/2022,17:01:36:785,254309,1645,35,3.339648,0.235874,0.000870,4.415459,3.208448,11.093998,11.114526,2.255114,0.780884,0.000000
09/08/2022,17:01:37:781,255305,709,35,3.332102,0.204532,0.001041,4.672508,3.085122,10.703912,10.683688,2.172634,0.852295,0.000000
09/08/2022,17:01:38:794,256318,1955,35,3.332499,0.276088,0.004289,4.459416,3.268613,11.193149,11.215394,2.274463,0.798706,0.000000
09/08/2022,17:01:39:774,257298,1490,35,3.330929,0.251533,0.001466,4.547119,3.194479,10.847508,10.814960,2.222150,0.760864,0.000000
09/08/2022,17:01:40:783,258307,1472,35,3.328846,0.238265,0.001580,4.504849,3.192341,10.951700,10.951700,2.247632,0.765503,0.000000
09/08/2022,17:01:41:793,259317,1202,34,3.324576,0.243956,0.002836,5.240304,3.057430,10.237013,10.237013,2.113130,0.751953,0.000000
09/08/2022,17:01:42:791,260315,898,35,3.323413,0.251364,0.091553,4.669189,3.210008,10.967794,10.981136,2.242665,0.737671,0.000000
09/08/2022,17:01:43:787,261311,804,35,3.323386,0.206776,0.002664,4.337539,3.286036,11.575642,11.585722,2.347835,0.850098,0.000000
09/08/2022,17:01:44:797,262321,1597,34,3.323595,0.280215,0.003418,3.863259,3.223178,10.866096,10.854085,2.226251,0.775879,0.000000
09/08/2022,17:01:45:796,263320,1923,35,3.319722,0.253639,0.001226,4.170963,3.135344,10.486082,10.497382,2.163935,0.809082,0.000000
09/08/2022,17:01:46:790,264314,897,34,3.318880,0.284294,0.000929,4.171259,3.264792,11.051029,11.039604,2.256162,0.838013,0.000000
09/08/2022,17:01:47:801,265325,646,34,3.318645,0.267185,0.000996,4.659474,3.270301,11.123074,11.123074,2.275739,0.851807,0.000000
09/08/2022,17:01:48:798,266322,2450,35,3.326256,0.289581,0.003918,4.095392,3.411663,11.761010,11.774473,2.384537,0.877075,0.000000
09/08/2022,17:01:49:796,267320,1103,35,3.320380,0.232231,0.000310,4.481414,3.064101,10.360672,10.336652,2.123571,0.831543,0.000000
09/08/2022,17:01:50:805,268329,713,35,3.316958,0.249605,0.000745,4.550734,3.183825,10.924497,10.924497,2.221447,0.868530,0.000000
09/08/2022,17:01:51:804,269328,1585,35,3.317515,0.249717,0.001472,4.112160,3.233207,11.020653,11.031575,2.259753,0.770630,0.000000
09/08/2022,17:01:52:799,270323,893,35,3.315356,0.214707,0.000558,4.764544,3.171721,11.015439,11.004413,2.245532,0.841797,0.000000
09/08/2022,17:01:53:809,271333,1797,35,3.321381,0.293926,0.005407,4.628569,3.387948,11.526391,11.558954,2.352154,0.800049,0.000000
09/08/2022,17:01:54:807,272331,811,35,3.322449,0.264424,0.002084,4.409886,3.241727,11.001375,10.980708,2.252983,0.828735,0.000000
09/08/2022,17:01:55:819,273343,1597,35,3.328561,0.264610,0.002729,4.682268,3.334976,11.365504,11.365504,2.326553,0.770874,0.000000
09/08/2022,17:01:56:798,274322,1460,35,3.323037,0.201190,0.052316,5.605844,3.029091,10.398593,10.406554,2.129596,0.765503,0.000000
09/08/2022,17:01:57:842,275366,1437,39,3.380337,1.437682,0.009434,5.542755,4.744914,13.920326,13.912080,2.547284,1.301270,0.000000
09/08/2022,17:01:58:794,276318,790,35,3.403532,0.520695,0.012800,4.747943,3.962900,13.543678,13.543678,2.650762,0.831787,0.000000
09/08/2022,17:01:59:810,277334,1514,35,3.400652,0.285265,0.002798,5.128850,3.243452,11.101474,11.101474,2.248931,0.772095,0.000000
09/08/2022,17:02:00:839,278363,1617,36,3.398437,0.308343,0.006213,4.463438,3.295228,10.924031,10.924031,2.253430,0.780884,0.000000
09/08/2022,17:02:01:806,279330,934,36,3.423734,0.565657,0.009492,4.459154,3.975575,13.390959,13.390959,2.623682,0.846924,0.000000
09/08/2022,17:02:02:808,280332,1830,35,3.423420,0.247471,0.002690,5.531164,3.357382,11.780543,11.807368,2.387489,0.799683,0.000000
09/08/2022,17:02:03:814,281338,813,31,3.430451,0.312404,0.002965,4.295654,3.529722,12.334096,12.308208,2.473174,0.863525,0.000000
09/08/2022,17:02:04:827,282351,1590,35,3.426415,0.295578,0.003569,4.830497,3.164784,10.518432,10.518432,2.154189,0.770996,0.000000
09/08/2022,17:02:05:824,283348,1696,35,3.421063,0.196377,0.039237,4.773821,3.124535,10.889503,10.896794,2.218013,0.789551,0.000000
09/08/2022,17:02:06:818,284342,798,35,3.416804,0.220508,0.000558,4.492568,3.266435,11.421288,11.413880,2.320377,0.882935,0.000000
09/08/2022,17:02:07:842,285366,1923,35,3.415524,0.343292,0.005169,4.657917,3.322056,11.140115,11.140115,2.259037,0.799072,0.000000
09/08/2022,17:02:08:817,286341,932,35,3.439781,0.567040,0.003629,5.836966,3.869169,12.891650,12.891650,2.557212,0.846924,0.000000
09/08/2022,17:02:09:827,287351,1297,35,3.469161,0.337500,0.005577,4.861014,4.140884,15.735939,15.743256,3.027119,0.751831,0.000000
09/08/2022,17:02:10:825,288349,1779,35,3.463389,0.199712,0.178746,4.738944,3.175483,11.123929,11.116859,2.260960,0.790283,0.000000
09/08/2022,17:02:11:834,289358,1896,35,3.454329,0.245755,0.000186,5.575811,3.135580,10.712771,10.712771,2.192246,0.808228,0.000000
09/08/2022,17:02:12:832,290356,847,35,3.444210,0.272207,0.001716,4.618176,3.136018,10.453163,10.442813,2.151051,0.846436,0.000000
09/08/2022,17:02:13:829,291353,1578,36,3.449270,0.290847,0.002791,5.009242,3.447246,11.942525,11.954504,2.417188,0.775879,0.000000
09/08/2022,17:02:14:840,292364,1893,36,3.442158,0.232095,0.001614,4.545505,3.209468,11.122111,11.122111,2.260627,0.800171,0.000000
09/08/2022,17:02:15:825,293349,1795,35,3.435248,0.279770,0.002204,4.174345,3.140525,10.426024,10.442747,2.141966,0.789917,0.000000
09/08/2022,17:02:16:832,294356,838,34,3.429644,0.236661,0.001886,4.305452,3.168737,10.945328,10.917052,2.221804,0.828857,0.000000
09/08/2022,17:02:17:842,295366,1830,35,3.421884,0.242606,0.002026,4.732558,3.170697,10.988145,10.999056,2.217005,0.972046,0.000000
09/08/2022,17:02:18:841,296365,1810,36,3.445388,0.625074,0.001840,4.798139,3.926125,12.907606,12.931597,2.548717,0.800171,0.000000
09/08/2022,17:02:19:836,297360,1497,34,3.439212,0.264940,0.000372,3.115476,3.092840,10.455035,10.453874,2.127677,0.776001,0.000000
09/08/2022,17:02:20:848,298372,1906,35,3.434036,0.199328,0.235421,4.625593,3.153131,11.086683,11.063496,2.231337,0.809692,0.000000
09/08/2022,17:02:21:818,299342,1665,35,3.434378,0.253201,0.001959,4.632353,3.316101,11.527683,11.527683,2.334670,0.781006,0.000000
09/08/2022,17:02:22:856,300380,1895,35,3.429007,0.221755,0.001020,4.550458,3.157948,10.986580,10.986580,2.225929,0.809082,0.000000
09/08/2022,17:02:23:828,301352,1397,35,3.430236,0.278327,0.001074,4.660470,3.314692,11.511948,11.511948,2.312273,0.763306,0.000000
09/08/2022,17:02:24:881,302405,1730,36,3.424833,0.209136,0.000700,4.586327,3.156771,10.985637,10.985637,2.233309,0.790405,0.000000
09/08/2022,17:02:25:814,303338,1708,37,3.468140,0.982319,0.001527,6.129674,4.417970,13.907719,13.907719,2.671984,0.790405,0.000000
09/08/2022,17:02:26:865,304389,1753,36,3.469973,0.362027,0.069754,5.327497,3.387086,11.617722,11.617722,2.311159,0.796631,0.000000
09/08/2022,17:02:27:833,305357,1873,35,3.479220,0.268272,0.000118,5.380366,3.605018,12.909575,12.923816,2.584984,0.800293,0.000000
09/08/2022,17:02:28:864,306388,1348,35,3.516044,0.217198,0.000958,6.399301,4.363631,17.431867,17.416435,3.344084,0.756958,0.000000
09/08/2022,17:02:29:832,307356,1796,35,3.515001,0.215393,0.178410,4.734584,3.342530,11.846444,11.846444,2.391797,0.800171,0.000000
09/08/2022,17:02:30:856,308380,1022,31,3.502081,0.198332,0.039237,4.490444,3.020984,10.345648,10.345648,2.120972,0.830811,0.000000
